CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2020,CA-507,Asian or Asian American,In_Combination,*
2020,CA-507,"Black, African American or African",Alone,234
2020,CA-507,"Black, African American or African",In_Combination,64
2020,CA-507,Hispanic/Latina/e/o,Alone,53
2020,CA-507,Hispanic/Latina/e/o,In_Combination,253
2020,CA-507,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-507,Native Hawaiian or Pacific Islander,In_Combination,14
2020,CA-507,White,Alone,483
2020,CA-507,White,In_Combination,241
2020,CA-508,"American Indian, Alaska Native, or Indigenous",Alone,35
2020,CA-508,"American Indian, Alaska Native, or Indigenous",In_Combination,138
2020,CA-508,Asian or Asian American,Alone,13
2020,CA-508,Asian or Asian American,In_Combination,20
2020,CA-508,"Black, African American or African",Alone,101
2020,CA-508,"Black, African American or African",In_Combination,51
2020,CA-508,Hispanic/Latina/e/o,Alone,205
2020,CA-508,Hispanic/Latina/e/o,In_Combination,848
2020,CA-508,Native Hawaiian or Pacific Islander,Alone,17
2020,CA-508,Native Hawaiian or Pacific Islander,In_Combination,18
2020,CA-508,White,Alone,1068
2020,CA-508,White,In_Combination,839
2020,CA-509,"American Indian, Alaska Native, or Indigenous",Alone,101
2020,CA-509,"American Indian, Alaska Native, or Indigenous",In_Combination,88
2020,CA-509,Asian or Asian American,Alone,*
2020,CA-509,Asian or Asian American,In_Combination,*
2020,CA-509,"Black, African American or African",Alone,24
2020,CA-509,"Black, African American or African",In_Combination,*
2020,CA-509,Hispanic/Latina/e/o,Alone,13
2020,CA-509,Hispanic/Latina/e/o,In_Combination,193
2020,CA-509,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-509,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-509,White,Alone,672
2020,CA-509,White,In_Combination,190
2020,CA-510,"American Indian, Alaska Native, or Indigenous",Alone,44
2020,CA-510,"American Indian, Alaska Native, or Indigenous",In_Combination,285
2020,CA-510,Asian or Asian American,Alone,63
2020,CA-510,Asian or Asian American,In_Combination,67
2020,CA-510,"Black, African American or African",Alone,555
2020,CA-510,"Black, African American or African",In_Combination,265
2020,CA-510,Hispanic/Latina/e/o,Alone,147
2020,CA-510,Hispanic/Latina/e/o,In_Combination,1735
2020,CA-510,Native Hawaiian or Pacific Islander,Alone,37
2020,CA-510,Native Hawaiian or Pacific Islander,In_Combination,71
2020,CA-510,White,Alone,1893
2020,CA-510,White,In_Combination,1837
2020,CA-511,"American Indian, Alaska Native, or Indigenous",Alone,53
2020,CA-511,"American Indian, Alaska Native, or Indigenous",In_Combination,199
2020,CA-511,Asian or Asian American,Alone,120
2020,CA-511,Asian or Asian American,In_Combination,134
2020,CA-511,"Black, African American or African",Alone,2159
2020,CA-511,"Black, African American or African",In_Combination,361
2020,CA-511,Hispanic/Latina/e/o,Alone,223
2020,CA-511,Hispanic/Latina/e/o,In_Combination,2081
2020,CA-511,Native Hawaiian or Pacific Islander,Alone,68
2020,CA-511,Native Hawaiian or Pacific Islander,In_Combination,107
2020,CA-511,White,Alone,1597
2020,CA-511,White,In_Combination,2130
2020,CA-512,"American Indian, Alaska Native, or Indigenous",Alone,29
2020,CA-512,"American Indian, Alaska Native, or Indigenous",In_Combination,194
2020,CA-512,Asian or Asian American,Alone,169
2020,CA-512,Asian or Asian American,In_Combination,46
2020,CA-512,"Black, African American or African",Alone,619
2020,CA-512,"Black, African American or African",In_Combination,105
2020,CA-512,Hispanic/Latina/e/o,Alone,89
2020,CA-512,Hispanic/Latina/e/o,In_Combination,1261
2020,CA-512,Native Hawaiian or Pacific Islander,Alone,299
2020,CA-512,Native Hawaiian or Pacific Islander,In_Combination,46
2020,CA-512,White,Alone,1041
2020,CA-512,White,In_Combination,1134
2020,CA-513,"American Indian, Alaska Native, or Indigenous",Alone,44
2020,CA-513,"American Indian, Alaska Native, or Indigenous",In_Combination,132
2020,CA-513,Asian or Asian American,Alone,21
2020,CA-513,Asian or Asian American,In_Combination,*
2020,CA-513,"Black, African American or African",Alone,309
2020,CA-513,"Black, African American or African",In_Combination,79
2020,CA-513,Hispanic/Latina/e/o,Alone,54
2020,CA-513,Hispanic/Latina/e/o,In_Combination,1707
2020,CA-513,Native Hawaiian or Pacific Islander,Alone,19
2020,CA-513,Native Hawaiian or Pacific Islander,In_Combination,20
2020,CA-513,White,Alone,1065
2020,CA-513,White,In_Combination,1630
2020,CA-514,"American Indian, Alaska Native, or Indigenous",Alone,123
2020,CA-514,"American Indian, Alaska Native, or Indigenous",In_Combination,149
2020,CA-514,Asian or Asian American,Alone,51
2020,CA-514,Asian or Asian American,In_Combination,19
2020,CA-514,"Black, African American or African",Alone,988
2020,CA-514,"Black, African American or African",In_Combination,161
2020,CA-514,Hispanic/Latina/e/o,Alone,154
2020,CA-514,Hispanic/Latina/e/o,In_Combination,2279
2020,CA-514,Native Hawaiian or Pacific Islander,Alone,19
2020,CA-514,Native Hawaiian or Pacific Islander,In_Combination,39
2020,CA-514,White,Alone,1241
2020,CA-514,White,In_Combination,2177
2020,CA-515,"American Indian, Alaska Native, or Indigenous",Alone,40
2020,CA-515,"American Indian, Alaska Native, or Indigenous",In_Combination,135
2020,CA-515,Asian or Asian American,Alone,33
2020,CA-515,Asian or Asian American,In_Combination,21
2020,CA-515,"Black, African American or African",Alone,137
2020,CA-515,"Black, African American or African",In_Combination,87
2020,CA-515,Hispanic/Latina/e/o,Alone,33
2020,CA-515,Hispanic/Latina/e/o,In_Combination,373
2020,CA-515,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-515,Native Hawaiian or Pacific Islander,In_Combination,25
2020,CA-515,White,Alone,1061
2020,CA-515,White,In_Combination,434
2020,CA-516,"American Indian, Alaska Native, or Indigenous",Alone,46
2020,CA-516,"American Indian, Alaska Native, or Indigenous",In_Combination,131
2020,CA-516,Asian or Asian American,Alone,*
2020,CA-516,Asian or Asian American,In_Combination,*
2020,CA-516,"Black, African American or African",Alone,53
2020,CA-516,"Black, African American or African",In_Combination,46
2020,CA-516,Hispanic/Latina/e/o,Alone,14
2020,CA-516,Hispanic/Latina/e/o,In_Combination,101
2020,CA-516,Native Hawaiian or Pacific Islander,Alone,11
2020,CA-516,Native Hawaiian or Pacific Islander,In_Combination,16
2020,CA-516,White,Alone,946
2020,CA-516,White,In_Combination,235
2020,CA-517,"American Indian, Alaska Native, or Indigenous",Alone,16
2020,CA-517,"American Indian, Alaska Native, or Indigenous",In_Combination,81
2020,CA-517,Asian or Asian American,Alone,19
2020,CA-517,Asian or Asian American,In_Combination,*
2020,CA-517,"Black, African American or African",Alone,57
2020,CA-517,"Black, African American or African",In_Combination,23
2020,CA-517,Hispanic/Latina/e/o,Alone,228
2020,CA-517,Hispanic/Latina/e/o,In_Combination,405
2020,CA-517,Native Hawaiian or Pacific Islander,Alone,13
2020,CA-517,Native Hawaiian or Pacific Islander,In_Combination,11
2020,CA-517,White,Alone,562
2020,CA-517,White,In_Combination,352
2020,CA-518,"American Indian, Alaska Native, or Indigenous",Alone,*
2020,CA-518,"American Indian, Alaska Native, or Indigenous",In_Combination,78
2020,CA-518,Asian or Asian American,Alone,29
2020,CA-518,Asian or Asian American,In_Combination,21
2020,CA-518,"Black, African American or African",Alone,557
2020,CA-518,"Black, African American or African",In_Combination,95
2020,CA-518,Hispanic/Latina/e/o,Alone,*
2020,CA-518,Hispanic/Latina/e/o,In_Combination,239
2020,CA-518,Native Hawaiian or Pacific Islander,Alone,19
2020,CA-518,Native Hawaiian or Pacific Islander,In_Combination,30
2020,CA-518,White,Alone,459
2020,CA-518,White,In_Combination,256
2020,CA-519,"American Indian, Alaska Native, or Indigenous",Alone,53
2020,CA-519,"American Indian, Alaska Native, or Indigenous",In_Combination,97
2020,CA-519,Asian or Asian American,Alone,13
2020,CA-519,Asian or Asian American,In_Combination,*
2020,CA-519,"Black, African American or African",Alone,130
2020,CA-519,"Black, African American or African",In_Combination,68
2020,CA-519,Hispanic/Latina/e/o,Alone,12
2020,CA-519,Hispanic/Latina/e/o,In_Combination,252
2020,CA-519,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-519,Native Hawaiian or Pacific Islander,In_Combination,23
2020,CA-519,White,Alone,1233
2020,CA-519,White,In_Combination,313
2020,CA-520,"American Indian, Alaska Native, or Indigenous",Alone,28
2020,CA-520,"American Indian, Alaska Native, or Indigenous",In_Combination,182
2020,CA-520,Asian or Asian American,Alone,52
2020,CA-520,Asian or Asian American,In_Combination,33
2020,CA-520,"Black, African American or African",Alone,362
2020,CA-520,"Black, African American or African",In_Combination,107
2020,CA-520,Hispanic/Latina/e/o,Alone,153
2020,CA-520,Hispanic/Latina/e/o,In_Combination,1294
2020,CA-520,Native Hawaiian or Pacific Islander,Alone,17
2020,CA-520,Native Hawaiian or Pacific Islander,In_Combination,24
2020,CA-520,White,Alone,642
2020,CA-520,White,In_Combination,1178
2020,CA-521,"American Indian, Alaska Native, or Indigenous",Alone,22
2020,CA-521,"American Indian, Alaska Native, or Indigenous",In_Combination,69
2020,CA-521,Asian or Asian American,Alone,11
2020,CA-521,Asian or Asian American,In_Combination,11
2020,CA-521,"Black, African American or African",Alone,279
2020,CA-521,"Black, African American or African",In_Combination,59
2020,CA-521,Hispanic/Latina/e/o,Alone,30
2020,CA-521,Hispanic/Latina/e/o,In_Combination,446
2020,CA-521,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-521,Native Hawaiian or Pacific Islander,In_Combination,18
2020,CA-521,White,Alone,648
2020,CA-521,White,In_Combination,412
2020,CA-522,"American Indian, Alaska Native, or Indigenous",Alone,119
2020,CA-522,"American Indian, Alaska Native, or Indigenous",In_Combination,115
2020,CA-522,Asian or Asian American,Alone,12
2020,CA-522,Asian or Asian American,In_Combination,14
2020,CA-522,"Black, African American or African",Alone,45
2020,CA-522,"Black, African American or African",In_Combination,28
2020,CA-522,Hispanic/Latina/e/o,Alone,*
2020,CA-522,Hispanic/Latina/e/o,In_Combination,113
2020,CA-522,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-522,Native Hawaiian or Pacific Islander,In_Combination,13
2020,CA-522,White,Alone,945
2020,CA-522,White,In_Combination,162
2020,CA-523,"American Indian, Alaska Native, or Indigenous",Alone,26
2020,CA-523,"American Indian, Alaska Native, or Indigenous",In_Combination,18
2020,CA-523,Asian or Asian American,Alone,*
2020,CA-523,Asian or Asian American,In_Combination,*
2020,CA-523,"Black, African American or African",Alone,*
2020,CA-523,"Black, African American or African",In_Combination,*
2020,CA-523,Hispanic/Latina/e/o,Alone,13
2020,CA-523,Hispanic/Latina/e/o,In_Combination,154
2020,CA-523,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-523,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-523,White,Alone,303
2020,CA-523,White,In_Combination,159
2020,CA-524,"American Indian, Alaska Native, or Indigenous",Alone,18
2020,CA-524,"American Indian, Alaska Native, or Indigenous",In_Combination,21
2020,CA-524,Asian or Asian American,Alone,*
2020,CA-524,Asian or Asian American,In_Combination,*
2020,CA-524,"Black, African American or African",Alone,63
2020,CA-524,"Black, African American or African",In_Combination,16
2020,CA-524,Hispanic/Latina/e/o,Alone,116
2020,CA-524,Hispanic/Latina/e/o,In_Combination,56
2020,CA-524,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-524,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-524,White,Alone,388
2020,CA-524,White,In_Combination,77
2020,CA-525,"American Indian, Alaska Native, or Indigenous",Alone,*
2020,CA-525,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2020,CA-525,Asian or Asian American,Alone,*
2020,CA-525,Asian or Asian American,In_Combination,*
2020,CA-525,"Black, African American or African",Alone,19
2020,CA-525,"Black, African American or African",In_Combination,*
2020,CA-525,Hispanic/Latina/e/o,Alone,*
2020,CA-525,Hispanic/Latina/e/o,In_Combination,55
2020,CA-525,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-525,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-525,White,Alone,338
2020,CA-525,White,In_Combination,53
2020,CA-526,"American Indian, Alaska Native, or Indigenous",Alone,16
2020,CA-526,"American Indian, Alaska Native, or Indigenous",In_Combination,32
2020,CA-526,Asian or Asian American,Alone,*
2020,CA-526,Asian or Asian American,In_Combination,*
2020,CA-526,"Black, African American or African",Alone,32
2020,CA-526,"Black, African American or African",In_Combination,21
2020,CA-526,Hispanic/Latina/e/o,Alone,*
2020,CA-526,Hispanic/Latina/e/o,In_Combination,111
2020,CA-526,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-526,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-526,White,Alone,505
2020,CA-526,White,In_Combination,136
2020,CA-527,"American Indian, Alaska Native, or Indigenous",Alone,16
2020,CA-527,"American Indian, Alaska Native, or Indigenous",In_Combination,18
2020,CA-527,Asian or Asian American,Alone,*
2020,CA-527,Asian or Asian American,In_Combination,*
2020,CA-527,"Black, African American or African",Alone,17
2020,CA-527,"Black, African American or African",In_Combination,*
2020,CA-527,Hispanic/Latina/e/o,Alone,*
2020,CA-527,Hispanic/Latina/e/o,In_Combination,40
2020,CA-527,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-527,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-527,White,Alone,339
2020,CA-527,White,In_Combination,48
2020,CA-529,"American Indian, Alaska Native, or Indigenous",Alone,*
2020,CA-529,"American Indian, Alaska Native, or Indigenous",In_Combination,12
2020,CA-529,Asian or Asian American,Alone,*
2020,CA-529,Asian or Asian American,In_Combination,*
2020,CA-529,"Black, African American or African",Alone,*
2020,CA-529,"Black, African American or African",In_Combination,*
2020,CA-529,Hispanic/Latina/e/o,Alone,*
2020,CA-529,Hispanic/Latina/e/o,In_Combination,32
2020,CA-529,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-529,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-529,White,Alone,156
2020,CA-529,White,In_Combination,37
2020,CA-530,"American Indian, Alaska Native, or Indigenous",Alone,17
2020,CA-530,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2020,CA-530,Asian or Asian American,Alone,*
2020,CA-530,Asian or Asian American,In_Combination,*
2020,CA-530,"Black, African American or African",Alone,*
2020,CA-530,"Black, African American or African",In_Combination,*
2020,CA-530,Hispanic/Latina/e/o,Alone,*
2020,CA-530,Hispanic/Latina/e/o,In_Combination,44
2020,CA-530,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-530,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-530,White,Alone,110
2020,CA-530,White,In_Combination,45
2020,CA-531,"American Indian, Alaska Native, or Indigenous",Alone,*
2020,CA-531,"American Indian, Alaska Native, or Indigenous",In_Combination,36
2020,CA-531,Asian or Asian American,Alone,*
2020,CA-531,Asian or Asian American,In_Combination,*
2020,CA-531,"Black, African American or African",Alone,*
2020,CA-531,"Black, African American or African",In_Combination,*
2020,CA-531,Hispanic/Latina/e/o,Alone,*
2020,CA-531,Hispanic/Latina/e/o,In_Combination,41
2020,CA-531,Native Hawaiian or Pacific Islander,Alone,*
2020,CA-531,Native Hawaiian or Pacific Islander,In_Combination,*
2020,CA-531,White,Alone,428
2020,CA-531,White,In_Combination,71
2020,CA-600,"American Indian, Alaska Native, or Indigenous",Alone,533
2020,CA-600,"American Indian, Alaska Native, or Indigenous",In_Combination,1371
2020,CA-600,Asian or Asian American,Alone,1034
2020,CA-600,Asian or Asian American,In_Combination,315
2020,CA-600,"Black, African American or African",Alone,31197
2020,CA-600,"Black, African American or African",In_Combination,2353
2020,CA-600,Hispanic/Latina/e/o,Alone,4179
2020,CA-600,Hispanic/Latina/e/o,In_Combination,25805
2020,CA-600,Native Hawaiian or Pacific Islander,Alone,400
2020,CA-600,Native Hawaiian or Pacific Islander,In_Combination,509
2020,CA-600,White,Alone,17658
2020,CA-600,White,In_Combination,24418
2020,CA-601,"American Indian, Alaska Native, or Indigenous",Alone,226
2020,CA-601,"American Indian, Alaska Native, or Indigenous",In_Combination,425
2020,CA-601,Asian or Asian American,Alone,426
2020,CA-601,Asian or Asian American,In_Combination,161
2020,CA-601,"Black, African American or African",Alone,4558
2020,CA-601,"Black, African American or African",In_Combination,741
2020,CA-601,Hispanic/Latina/e/o,Alone,528
2020,CA-601,Hispanic/Latina/e/o,In_Combination,5506
2020,CA-601,Native Hawaiian or Pacific Islander,Alone,199
2020,CA-601,Native Hawaiian or Pacific Islander,In_Combination,248
2020,CA-601,White,Alone,7172
2020,CA-601,White,In_Combination,5259
2020,CA-602,"American Indian, Alaska Native, or Indigenous",Alone,94
2020,CA-602,"American Indian, Alaska Native, or Indigenous",In_Combination,445
